Fighter_Name,Height,Reach,Wins,Losses,Draws,Str_Acc,Str_Def,Wins_DQ,Wins_Decision,Wins_KO_TKO,Wins_Submission,Wins_Round_1,Wins_Round_2,Wins_Round_3,Wins_Round_4,Wins_Round_5
Joanna Jedrzejczyk,66.0,65.0,16,5,0,48.0,62.0,0.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,5.0
Aaron Jeffery,74.0,73.0,10,3,0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bubba Jenkins,67.0,0.0,11,4,0,37.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Jenkins,72.0,71.0,15,9,0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Jenkins,67.0,68.0,14,4,0,61.0,59.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Chan-Mi Jeon,65.0,0.0,5,2,0,31.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baergeng Jieleyisi,69.0,71.0,18,7,0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiro Jimenez,69.0,73.0,11,0,0,65.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jinensibieke Asikeerbai,66.0,69.0,36,11,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jiniushiyue,66.0,68.0,13,4,0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sung Bin Jo,72.0,72.0,9,1,0,33.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carls John De Tomas,65.0,71.0,6,2,0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Johns,67.0,71.0,17,2,0,49.0,53.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0
Miles Johns,67.0,68.0,15,5,0,44.0,65.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
Demetrious Johnson,63.0,66.0,27,3,1,54.0,67.0,0.0,8.0,2.0,5.0,2.0,1.0,4.0,0.0,8.0
Dashon Johnson,67.0,0.0,9,2,0,69.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Johnson,74.0,79.0,10,0,0,47.0,53.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
Taylor Johnson,72.0,74.0,5,1,0,60.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Johnson,74.0,80.0,6,2,0,68.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Johnson,72.0,71.0,16,10,0,57.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Charles Johnson,69.0,70.0,18,8,0,49.0,56.0,0.0,4.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0
Donte Johnson,68.0,74.0,8,0,0,48.0,61.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Liana Jojua,64.0,62.0,8,5,0,30.0,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Nikola Joksovic,0.0,0.0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Jones,76.0,84.0,28,1,0,58.0,64.0,0.0,10.0,6.0,6.0,4.0,3.0,5.0,2.0,8.0
Justin Jones,71.0,0.0,9,2,0,36.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamelle Jones,72.0,75.0,7,5,0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevin Jones,67.0,70.0,13,10,0,37.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Mason Jones,70.0,74.0,17,2,0,41.0,50.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Craig Jones,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacobi Jones,69.0,72.0,6,2,0,46.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Joseph,66.0,0.0,5,0,0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Jotko,73.0,77.0,24,6,0,42.0,57.0,0.0,10.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0
Charles Jourdain,69.0,69.0,17,8,1,49.0,56.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0
Louis Jourdain,69.0,69.0,9,3,0,49.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Jousset,74.0,75.0,10,4,0,51.0,50.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Ernie Juarez,68.0,70.0,8,1,0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anshul Jubli,72.0,69.0,7,2,0,46.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Carli Judice,67.0,68.0,6,2,0,50.0,57.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
Luke Jumeau,71.0,72.0,13,5,0,43.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Chan Sung Jung,67.0,72.0,17,8,0,41.0,52.0,0.0,1.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0
Da Woon Jung,76.0,78.0,15,6,1,40.0,49.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
Myles Jury,70.0,73.0,17,4,0,42.0,66.0,0.0,4.0,3.0,1.0,3.0,1.0,4.0,0.0,0.0
Kaiwen,68.0,71.0,15,7,0,42.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sirwan Kakai,65.0,0.0,12,5,0,41.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Saidyokub Kakhramonov,68.0,69.0,10,3,0,51.0,58.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Kai Kamaka,67.0,69.0,8,4,1,57.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shah Kamali,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shuya Kamikubo,65.0,68.0,13,2,1,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daichi Kamiya,68.0,68.0,6,1,0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koya Kanda,69.0,75.0,12,5,0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bharat Kandare,67.0,72.0,5,3,0,10.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyung Ho Kang,69.0,73.0,19,11,0,47.0,54.0,0.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0
Manel Kape,65.0,68.0,22,7,0,56.0,57.0,0.0,2.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0
Kai Kara-France,64.0,69.0,25,12,0,40.0,64.0,0.0,5.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0
Ernesta Kareckaite,69.0,71.0,6,2,1,42.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Impa Kasanganay,71.0,75.0,9,2,0,48.0,58.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Jinnosuke Kashimura,67.0,71.0,4,2,0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nadia Kassem,65.0,66.0,5,2,0,41.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yusuke Kasuya,67.0,0.0,9,3,0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Katona,66.0,64.0,16,5,0,52.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Calvin Kattar,71.0,72.0,23,10,0,37.0,54.0,0.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0
Lone'er Kavanagh,66.0,67.0,10,1,0,48.0,56.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Canaan Kawaihae,72.0,71.0,6,2,0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Masuto Kawana,66.0,69.0,10,4,0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toshiomi Kazama,67.0,69.0,11,5,0,53.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Losene Keita,68.0,72.0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Keith,72.0,0.0,8,4,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Kelleher,66.0,66.0,24,16,0,41.0,54.0,0.0,3.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0
Tony Kelley,69.0,70.0,8,3,0,47.0,45.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Jeremy Kennedy,71.0,71.0,11,1,0,46.0,47.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Casey Kenney,67.0,68.0,16,4,1,42.0,58.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
Maimaitituoheti Keremuaili,66.0,66.0,26,11,0,52.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rustam Khabilov,68.0,73.0,24,4,0,34.0,65.0,0.0,8.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0
Sergey Khandozhko,73.0,74.0,28,6,1,41.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Alfred Khashakyan,68.0,70.0,8,3,0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aziz Khaydarov,71.0,72.0,21,7,0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mansher Khera,70.0,68.0,10,0,0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aliaskhab Khizriev,69.0,74.0,14,0,0,64.0,61.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
WonBin Ki,71.0,73.0,18,9,0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pannie Kianzad,67.0,66.0,17,9,0,49.0,51.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Jacob Kilburn,69.0,72.0,8,4,0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ji Yeon Kim,67.0,72.0,9,7,2,36.0,56.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
MinWoo Kim,68.0,72.0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HanSeul Kim,73.0,73.0,13,6,0,42.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KyeungPyo Kim,69.0,71.0,11,4,0,46.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sangwook Kim,72.0,71.0,13,4,0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SangWon Kim,69.0,69.0,10,6,1,57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KyuSung Kim,71.0,69.0,12,6,0,53.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
So Yul Kim,0.0,0.0,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Kimball,72.0,72.0,15,8,0,46.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Dustin Kimura,67.0,71.0,11,3,0,21.0,51.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Yusaku Kinoshita,72.0,71.0,6,3,0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamuela Kirk,70.0,75.0,12,6,0,50.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Justine Kish,65.0,64.0,7,4,0,48.0,57.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Top Noi Kiwram,65.0,67.0,9,5,0,59.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovit Klein,67.0,72.0,24,5,1,53.0,53.0,0.0,6.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0
Nick Klein,73.0,77.0,6,3,0,56.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fatima Kline,66.0,67.0,9,1,0,50.0,57.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
Drakkar Klose,69.0,70.0,16,3,1,55.0,49.0,0.0,8.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0
Jason Knight,70.0,71.0,20,5,0,33.0,51.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
William Knight,70.0,73.0,11,5,0,56.0,35.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Josefine Knutsson,63.0,60.0,8,1,0,51.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Seokhyeon Ko,70.0,71.0,13,2,0,59.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Isao Kobayashi,68.0,0.0,21,4,4,33.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Koch,70.0,71.0,16,6,0,42.0,47.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
Kaloyan Kolev,74.0,73.0,10,1,0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syuri Kondo,64.0,66.0,6,3,0,44.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mantas Kondratavicius,74.0,75.0,8,1,0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Kopylov,72.0,75.0,14,5,0,50.0,52.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0
Bruno Korea,66.0,65.0,7,3,0,34.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chungreng Koren,0.0,0.0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrey Koreshkov,72.0,0.0,19,2,0,39.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Koslow,67.0,69.0,6,1,0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Krantz,70.0,72.0,22,12,0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Krauss,73.0,0.0,11,2,0,47.0,59.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Kaynan Kruschewsky,72.0,73.0,15,3,0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikita Krylov,75.0,77.0,31,11,0,54.0,47.0,0.0,2.0,5.0,5.0,6.0,3.0,3.0,0.0,0.0
Mariusz Ksiazkiewicz,75.0,75.0,8,1,0,45.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eliezer Kubanza,69.0,74.0,7,1,0,50.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Kuiper,72.0,73.0,15,5,0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sumit Kumar,65.0,66.0,8,1,0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rizvan Kuniev,76.0,76.0,13,3,1,54.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jon Kunneman,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korey Kuppe,77.0,77.0,8,4,0,73.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramazan Kuramagomedov,73.0,73.0,8,0,0,67.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guram Kutateladze,71.0,72.0,13,5,0,45.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Vadym Kutsyi,72.0,71.0,17,2,0,48.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lisa Kyriacou,65.0,64.0,7,2,0,41.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Lacerda,66.0,70.0,11,6,0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luan Lacerda,67.0,71.0,13,3,0,46.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Aspen Ladd,66.0,66.0,9,3,0,47.0,47.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0
Corinne Laframboise,64.0,65.0,8,5,0,68.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Lagman,74.0,0.0,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tina Lahdemaki,62.0,0.0,5,1,0,20.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yohan Lainesse,73.0,76.0,9,3,0,41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sean Lally,72.0,0.0,7,3,0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Landwehr,69.0,72.0,18,7,0,45.0,52.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0
Austen Lane,78.0,80.0,13,7,0,50.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Aaron Lanfranco,0.0,0.0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Lapilus,66.0,73.0,21,4,0,48.0,62.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0
Chad Laprise,70.0,71.0,13,4,0,42.0,65.0,0.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0
TJ Laramie,66.0,66.0,12,5,0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenz Larkin,71.0,72.0,18,6,0,46.0,63.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0
Phillip Latu,75.0,76.0,6,2,0,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenel Lausa,65.0,68.0,7,5,0,42.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dan Lauzon,70.0,0.0,17,6,0,25.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandra Lavado,67.0,66.0,10,3,0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Law,0.0,0.0,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Lawrence,68.0,67.0,10,4,0,35.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Lance Lawrence,73.0,74.0,4,1,0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Lawrence,68.0,68.0,8,2,0,56.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Jimmy Lawson,72.0,77.0,4,2,0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zviad Lazishvili,66.0,69.0,13,1,0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mounir Lazzez,73.0,76.0,11,3,0,55.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Quang Le,67.0,70.0,9,3,0,38.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Carlos Leal,71.0,74.0,23,7,0,47.0,48.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Jordan Leavitt,69.0,71.0,13,3,0,57.0,58.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0
Julien Leblanc,0.0,0.0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Paul Lebosnoyani,71.0,72.0,10,2,0,61.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mickael Lebout,71.0,73.0,16,7,1,34.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Justin Ledet,76.0,80.0,9,4,0,39.0,49.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
David Lee,70.0,0.0,12,10,0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Lee,69.0,77.0,18,8,0,42.0,50.0,0.0,4.0,3.0,4.0,4.0,2.0,4.0,0.0,1.0
Rocky Lee,69.0,0.0,3,2,0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Lee,66.0,69.0,13,11,0,45.0,61.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0
JeongYeong Lee,70.0,73.0,11,3,0,49.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
JungHyun Lee,65.0,65.0,8,1,0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChangHo Lee,68.0,69.0,11,2,0,66.0,37.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Macksom Lee,73.0,75.0,9,1,0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheyden Leialoha,68.0,73.0,6,0,0,28.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudia Leite,63.0,64.0,8,3,0,47.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jovan Leka,76.0,75.0,11,2,0,75.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amanda Lemos,64.0,65.0,15,5,1,55.0,45.0,0.0,4.0,3.0,2.0,3.0,1.0,5.0,0.0,0.0
Giacomo Lemos,75.0,75.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victoria Leonardo,65.0,64.0,9,7,0,38.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Anthony Leone,66.0,0.0,15,8,0,53.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leah Letson,67.0,71.0,5,3,0,41.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Natan Levy,69.0,71.0,8,2,0,52.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bevon Lewis,75.0,79.0,7,3,0,43.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Brandon Lewis,64.0,70.0,6,2,0,29.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Lewis,72.0,75.0,6,2,0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li Jingliang,72.0,71.0,19,9,0,42.0,56.0,0.0,3.0,8.0,0.0,4.0,2.0,5.0,0.0,0.0
Li Yunfeng,68.0,68.0,9,5,0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liang Na,65.0,67.0,19,8,0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Lidio,71.0,73.0,12,3,0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhiego Lima,74.0,75.0,17,9,0,39.0,58.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Douglas Lima,73.0,0.0,29,6,0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mabelly Lima,62.0,0.0,7,1,0,63.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Lima,67.0,67.0,11,0,0,60.0,57.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
Felipe Lima,66.0,68.0,14,2,0,45.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Emiliano Linares,68.0,72.0,8,2,0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Lineker,63.0,67.0,31,9,0,40.0,56.0,0.0,5.0,6.0,1.0,3.0,2.0,6.0,0.0,1.0
Austin Lingo,70.0,70.0,9,3,0,37.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Tainara Lisboa,67.0,67.0,7,4,0,44.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Adam Livingston,74.0,71.0,6,1,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Llontop,72.0,73.0,14,5,0,41.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artem Lobov,69.0,65.0,13,15,1,41.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Dylan Lockard,69.0,72.0,6,2,0,53.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Loder,74.0,76.0,8,3,0,69.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Christian Lohsen,74.0,77.0,4,2,0,49.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Lombardo,72.0,72.0,11,2,0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loma Lookboonmee,61.0,61.0,10,4,0,55.0,53.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0
Ange Loosa,70.0,74.0,10,5,0,46.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Diego Lopes,71.0,72.0,27,8,0,47.0,45.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0
Bruno Lopes,74.0,74.0,14,2,0,43.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
